#SampleID	Sample Accession	Sample Alias	Ecozone	Region	Site	Environmental Source	Phylogenetic Marker	Target Gene Subfragment	Collection Date	Latitude	Longitude	Country	Sampling Depth	Elevation	Mean Annual Temperature (Celsius)	Mean Annual Precipitation (mm)	Soil Classification	Tree Cover	Climatic Zone	LTSP Treatment	Compaction Treatment	Herbicide Use	Horizon	Moisture Content	Total Carbon	Total Nitrogen	pH	Soil Bulk Density	CN Ratio
ERR765900	ERS662926	TXB051B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	1	A horizon	12.9	0.9	0.1	4.8	1.3	15.5
ERR765901	ERS662927	TXB052B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	1	O horizon	20	NA	NA	5.3	NA	NA
ERR765902	ERS662928	TXB053B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	1	O horizon	18.8	NA	NA	5.6	NA	NA
ERR765903	ERS662929	TXB054B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	1	O horizon	25.3	NA	NA	4.9	NA	NA
ERR765904	ERS662930	TXB055B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	A horizon	20.9	1	0.1	5.6	1.2	19.4
ERR765905	ERS662931	TXB056B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	A horizon	31.2	1	0.1	5.4	1.2	19.4
ERR765906	ERS662932	TXB057B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	A horizon	31.5	1	0.1	5.6	1.2	19.4
ERR765907	ERS662933	TXB058B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	O horizon	14.9	9.3	0.4	5.3	NA	23.4
ERR765908	ERS662934	TXB059B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	O horizon	26.5	12	0.4	5.5	NA	27.1
ERR765909	ERS662935	TXB060B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	O horizon	24.8	8.9	0.3	5.1	NA	26.5
ERR765910	ERS662936	TXB061B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	1	A horizon	15.2	1	0.1	5	1.2	19.4
ERR765911	ERS662937	TXB062B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	1	A horizon	22.8	1	0.1	4.9	1.2	19.4
ERR765912	ERS662938	TXB063B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	1	A horizon	10.2	1	0.1	4.8	1.2	19.4
ERR765913	ERS662939	TXB064B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	1	O horizon	21.5	NA	NA	4.4	NA	NA
ERR765914	ERS662940	TXB065B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	1	O horizon	22.8	NA	NA	5	NA	NA
ERR765915	ERS662941	TXB066B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	1	O horizon	22	NA	NA	4.7	NA	NA
ERR765916	ERS662942	TXB067B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM3	C0	0	A horizon	18.3	1	0.1	4.5	1.3	20.1
ERR765917	ERS662943	TXB068B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM3	C0	0	A horizon	19.8	1	0.1	4.4	1.3	20.1
ERR765918	ERS662944	TXB069B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM3	C0	0	A horizon	12	0.98	0.05	4.53	1.3	20.07
ERR765919	ERS662945	TXB070B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM3	C0	0	O horizon	29.1	10.1	0.4	4.3	NA	28.1
ERR765920	ERS662946	TXB071B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM3	C0	0	O horizon	32.9	15.6	0.5	4.5	NA	31.8
ERR765921	ERS662947	TXB072B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM3	C0	0	O horizon	33.6	14.9	0.5	4.6	NA	28.9
ERR765922	ERS662948	TXB073B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM3	C0	1	A horizon	17.8	1	0.1	5	1.3	20.1
ERR765923	ERS662949	TXB074B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM3	C0	1	A horizon	6	0.98	0.05	4.81	1.3	20.07
ERR765924	ERS662950	TXB075B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM3	C0	1	A horizon	19.2	1	0.1	4.8	1.3	20.1
ERR765925	ERS662951	TXB076B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM3	C0	1	O horizon	25.2	NA	NA	4.3	NA	NA
ERR765926	ERS662952	TXB077B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM3	C0	1	O horizon	30.2	NA	NA	4.4	NA	NA
ERR765927	ERS662953	TXB078B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM3	C0	1	O horizon	23.8	NA	NA	4.3	NA	NA
ERR765928	ERS662954	TXB079B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	REF	REF	0	A horizon	16	NA	NA	NA	NA	NA
ERR765929	ERS662955	TXB080B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	REF	REF	0	A horizon	17.2	NA	NA	NA	NA	NA
ERR765930	ERS662956	TXB081B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	REF	REF	0	A horizon	18.2	NA	NA	NA	NA	NA
ERR765931	ERS662957	TXB082B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	REF	REF	0	O horizon	34.6	24.2	0.9	4.5	NA	27.5
ERR765932	ERS662958	TXB083B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	REF	REF	0	O horizon	23.2	14.5	0.5	4.4	NA	29.7
ERR765933	ERS662959	TXB084B	LPTX	Texas	TXB	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	REF	REF	0	O horizon	22.1	10.4	0.4	4.9	NA	27.7
ERR765934	ERS662960	TXC108B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	1	O horizon	23	NA	NA	4.79	NA	NA
ERR765935	ERS662961	TXC085B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	0	A horizon	16	0.88	0.05	4.95	1.29	17.41
ERR765936	ERS662962	TXC086B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	0	A horizon	7	0.88	0.05	4.65	1.29	17.41
ERR765937	ERS662963	TXC087B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	0	A horizon	5	0.88	0.05	4.96	1.29	17.41
ERR765938	ERS662964	TXC088B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	0	O horizon	9	NA	NA	5.01	NA	NA
ERR765939	ERS662965	TXC089B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	0	O horizon	28	NA	NA	5.27	NA	NA
ERR765940	ERS662966	TXC090B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	0	O horizon	26	NA	NA	5.26	NA	NA
ERR765941	ERS662967	TXC091B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	1	A horizon	20	0.88	0.05	5.24	1.29	17.41
ERR765942	ERS662968	TXC092B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	1	A horizon	2	0.88	0.05	4.93	1.29	17.41
ERR765943	ERS662969	TXC093B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	1	A horizon	7	0.88	0.05	5.35	1.29	17.41
ERR765944	ERS662970	TXC094B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	1	O horizon	3	NA	NA	5.04	NA	NA
ERR765945	ERS662971	TXC095B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	1	O horizon	18	NA	NA	4.49	NA	NA
ERR765946	ERS662972	TXC096B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	1	O horizon	17	NA	NA	5.03	NA	NA
ERR765947	ERS662973	TXC097B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	A horizon	16.9	0.9	0.1	5.2	1.3	17.4
ERR765948	ERS662974	TXC098B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	A horizon	22.4	0.9	0.1	5.4	1.3	17.4
ERR765949	ERS662975	TXC099B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	A horizon	21.4	0.9	0.1	5.9	1.3	17.4
ERR765950	ERS662976	TXC100B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	O horizon	12.1	6.5	0.3	4.3	NA	24.4
ERR765951	ERS662977	TXC101B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	O horizon	10.6	4.7	0.2	4.8	NA	23.7
ERR765952	ERS662978	TXC102B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	O horizon	19.2	10.8	0.4	4.6	NA	27.2
ERR765953	ERS662979	TXC103B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	1	A horizon	18.1	0.8	0	4.4	1.3	15.7
ERR765954	ERS662980	TXC104B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	1	A horizon	10.9	0.8	0	4.5	1.3	15.7
ERR765955	ERS662981	TXC105B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	1	A horizon	11.4	0.8	0	4.5	1.3	15.7
ERR765956	ERS662982	TXC106B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	1	O horizon	20.8	NA	NA	4.6	NA	NA
ERR765957	ERS662983	TXC107B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	1	O horizon	15.3	NA	NA	4.5	NA	NA
ERR765958	ERS662984	TXC109B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	0	A horizon	30.3	0.8	0	4.8	1.3	16.3
ERR765959	ERS662985	TXC110B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	0	A horizon	11.4	0.8	0	4.9	1.3	16.3
ERR765960	ERS662986	TXC111B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	0	A horizon	12.1	0.8	0	5	1.3	16.3
ERR765961	ERS662987	TXC112B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	0	O horizon	30.1	NA	NA	4.5	NA	NA
ERR765962	ERS662988	TXC113B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	0	O horizon	33.1	NA	NA	4.4	NA	NA
ERR765963	ERS662989	TXC114B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	0	O horizon	32.2	NA	NA	5.3	NA	NA
ERR765964	ERS662990	TXC115B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	1	A horizon	26.9	0.8	0	5.3	1.3	16.3
ERR765965	ERS662991	TXC116B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	1	A horizon	12.2	0.8	0	4.7	1.3	16.3
ERR765966	ERS662992	TXC118B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	1	O horizon	34.9	NA	NA	4.2	NA	NA
ERR765967	ERS662993	TXC119B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	1	O horizon	26.5	NA	NA	4.5	NA	NA
ERR765968	ERS662994	TXC120B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM1	C0	1	O horizon	23.9	NA	NA	4.3	NA	NA
ERR765969	ERS662995	TXC121B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	A horizon	4	0.69	0.04	4.75	1.36	15.65
ERR765970	ERS662996	TXC122B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	A horizon	19.4	0.7	0	4.7	1.4	15.7
ERR765971	ERS662997	TXC124B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	O horizon	12.6	NA	NA	4.2	NA	NA
ERR765972	ERS662998	TXC125B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	O horizon	12.6	NA	NA	4.3	NA	NA
ERR765973	ERS662999	TXC126B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.1	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	0	O horizon	14.4	NA	NA	5.2	NA	NA
ERR765974	ERS663000	TXC127B	LPTX	Texas	TXC	Forest Soil	16S rRNA	V1-V3	3/12/2012	31.11	-95.15	USA	0.3	88	19	253	Aquic Glossudalfs	Loblolly Pine, Beautyberry, Yaupon, Sweetgum, Oaks, Wax Myrtle	Cfa, Humid subtropical	OM2	C0	1	A horizon	18.9	0.7	0	5	1.4	15.7
